,problemId,titleKo,titles,isSolvable,acceptedUserCount,level,givesNoRating,averageTries,official,tags,Unnamed: 0,0
2535,6159,Costume Party,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '코스튬 파티', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Costume Party', 'isOriginal': True}]",TRUE,640,6,FALSE,1.7922,TRUE,"bruteforcing,sorting,two_pointer,",2711,6159
2536,6171,땅따먹기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '땅따먹기', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Land Acquisition', 'isOriginal': True}]",TRUE,406,21,FALSE,3.0961,TRUE,"cht,dp,",2712,6171
2537,6181,플러드 필 (Flood Fill),"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '플러드 필 (Flood Fill)', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Cow Neighborhoods', 'isOriginal': True}]",TRUE,63,21,FALSE,3.2222,TRUE,"data_structures,disjoint_set,sweeping,tree_set,",2713,6181
2538,6198,옥상 정원 꾸미기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '옥상 정원 꾸미기', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Bad Hair Day', 'isOriginal': True}]",TRUE,3618,11,FALSE,2.859,TRUE,"data_structures,stack,",2714,6198
2539,6209,제자리 멀리뛰기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '제자리 멀리뛰기', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'River Hopscotch', 'isOriginal': True}]",TRUE,517,13,FALSE,2.4778,TRUE,"binary_search,greedy,parametric_search,",2715,6209
2540,6219,소수의 자격,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '소수의 자격', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Qualified Primes', 'isOriginal': True}]",TRUE,690,8,FALSE,2.3101,TRUE,"math,number_theory,primality_test,sieve,",2716,6219
2541,6236,용돈 관리,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '용돈 관리', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Monthly Expense', 'isOriginal': True}]",TRUE,2994,9,FALSE,3.4689,TRUE,"binary_search,parametric_search,",2717,6236
2542,6246,풍선 놀이,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '풍선 놀이', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'The Flower Garden', 'isOriginal': True}]",TRUE,623,4,FALSE,1.5201,TRUE,"implementation,",2718,6246
2543,6268,누리카베,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '누리카베', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Nurikabe', 'isOriginal': True}]",TRUE,4,24,FALSE,6.75,TRUE,"backtracking,constructive,implementation,",2719,6268
2544,6279,삼각형 피자,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '삼각형 피자', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Yummy Triangular Pizza', 'isOriginal': True}]",TRUE,26,17,FALSE,1.4615,TRUE,"math,precomputation,",2720,6279
2545,6286,리벤지 오브 피보나치,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '리벤지 오브 피보나치', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Revenge of Fibonacci', 'isOriginal': True}]",TRUE,21,19,FALSE,10.4286,TRUE,"arbitrary_precision,data_structures,math,trees,trie,",2721,6286
2546,6289,무-팰린드롬 숫자,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '무-팰린드롬 숫자', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Palindrome-Free Numbers', 'isOriginal': True}]",TRUE,51,19,FALSE,2.1373,TRUE,"dp,",2722,6289
2547,6300,단어 퍼즐,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '단어 퍼즐', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Word Puzzles', 'isOriginal': True}]",TRUE,42,21,FALSE,2.9048,TRUE,"aho_corasick,data_structures,implementation,string,trees,trie,",2723,6300
2548,6321,IBM 빼기 1,"[{'language': 'en', 'languageDisplayName': 'en', 'title': 'IBM minus one', 'isOriginal': True}, {'language': 'ko', 'languageDisplayName': 'ko', 'title': 'IBM 빼기 1', 'isOriginal': False}]",TRUE,2186,3,FALSE,2.0311,TRUE,"string,implementation,",2724,6321
2549,6322,직각 삼각형의 두 변,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '직각 삼각형의 두 변', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Geometry made simple', 'isOriginal': True}]",TRUE,1347,3,FALSE,2.8537,TRUE,"arithmetic,geometry,math,pythagoras,",2725,6322
2550,6359,만취한 상범,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '만취한 상범', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'The Drunk Jailer', 'isOriginal': True}]",TRUE,5861,4,FALSE,1.4158,TRUE,"implementation,math,number_theory,simulation,",2726,6359
2551,6376,e 계산,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': 'e 계산', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'u Calculate e', 'isOriginal': True}]",TRUE,1366,4,FALSE,2.3353,TRUE,"arithmetic,math,",2727,6376
2552,6378,디지털 루트,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '디지털 루트', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Digital Roots', 'isOriginal': True}]",TRUE,2228,3,FALSE,2.211,TRUE,"arbitrary_precision,implementation,math,string,",2728,6378
2553,6417,코코넛 그 두 번째 이야기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '코코넛 그 두 번째 이야기', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Coconuts, Revisited', 'isOriginal': True}]",TRUE,35,6,FALSE,2.8286,TRUE,"bruteforcing,implementation,",2730,6417
2554,6439,교차,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '교차', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Intersection', 'isOriginal': True}]",TRUE,617,15,FALSE,4.269,TRUE,"geometry,line_intersection,",2731,6439
2555,6443,애너그램,"[{'language': 'en', 'languageDisplayName': 'en', 'title': 'Anagram', 'isOriginal': True}, {'language': 'ko', 'languageDisplayName': 'ko', 'title': '애너그램', 'isOriginal': False}]",TRUE,918,11,FALSE,3.11,TRUE,"backtracking,string,",2732,6443
2556,6444,스프레드시트,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '스프레드시트', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Spreadsheet', 'isOriginal': True}]",TRUE,46,18,FALSE,4.9783,TRUE,"dfs,dp,graphs,graph_traversal,parsing,string,topological_sorting,",2733,6444
2557,6463,팩트,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '팩트', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Just the Facts', 'isOriginal': True}]",TRUE,235,6,FALSE,2.1745,TRUE,"arbitrary_precision,math,number_theory,",2734,6463
2558,6487,두 직선의 교차 여부,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '두 직선의 교차 여부', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Intersecting Lines', 'isOriginal': True}]",TRUE,195,9,FALSE,2.2667,TRUE,"geometry,math,",2735,6487
2559,6497,전력난,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '전력난', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Dark roads', 'isOriginal': True}]",TRUE,3636,12,FALSE,2.9351,TRUE,"graphs,mst,",2736,6497
2560,6498,엘리어스 감마 코드,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '엘리어스 감마 코드', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Elias gamma coding', 'isOriginal': True}]",TRUE,12,11,FALSE,1.75,TRUE,,2737,6498
2561,6500,랜덤 숫자 만들기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '랜덤 숫자 만들기', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Generate random numbers', 'isOriginal': True}]",TRUE,240,4,FALSE,1.5125,TRUE,"arithmetic,implementation,math,",2738,6500
2562,6502,동혁 피자,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '동혁 피자', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': ""Alfredo's Pizza Restaurant"", 'isOriginal': True}]",TRUE,1414,4,FALSE,1.9788,TRUE,"geometry,implementation,math,pythagoras,",2739,6502
2563,6503,망가진 키보드,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '망가진 키보드', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Broken Keyboard', 'isOriginal': True}]",TRUE,161,10,FALSE,3.5652,TRUE,"string,two_pointer,",2740,6503
2564,6504,킬로미터를 마일로,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '킬로미터를 마일로', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Convert Kilometers to Miles', 'isOriginal': True}]",TRUE,172,6,FALSE,1.4012,TRUE,"implementation,math,",2741,6504
2565,6505,문자열 디코딩,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '문자열 디코딩', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Decode the Strings', 'isOriginal': True}]",TRUE,40,14,FALSE,3.225,TRUE,"data_structures,permutation_cycle_decomposition,sparse_table,",2742,6505
2566,6506,엘 도라도,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '엘 도라도', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'El Dorado', 'isOriginal': True}]",TRUE,58,11,FALSE,1.5862,TRUE,"dp,",2743,6506
2567,6518,오타 자동 수정,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '오타 자동 수정', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Automatic Correction of Misspellings', 'isOriginal': True}]",TRUE,5,7,FALSE,1.4,TRUE,"bruteforcing,",2744,6518
2568,6523,요세푸스 한 번 더!,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '요세푸스 한 번 더!', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Flavius Josephus Reloaded', 'isOriginal': True}]",TRUE,55,15,FALSE,2,TRUE,"data_structures,graphs,hash_set,",2745,6523
2569,6525,동차 수열,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '동차 수열', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Homogeneous squares', 'isOriginal': True}]",TRUE,25,13,FALSE,2.76,TRUE,"ad_hoc,",2746,6525
2570,6527,빙고라니!,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '빙고라니!', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Bullshit Bingo', 'isOriginal': True}]",TRUE,9,8,FALSE,2.8889,TRUE,"implementation,string,",2747,6527
2571,6531,이런 문제는 유치원생도 해결할 수 있어,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '이런 문제는 유치원생도 해결할 수 있어', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Any fool can do it', 'isOriginal': True}]",TRUE,56,16,FALSE,2.4643,TRUE,"dp,parsing,string,",2748,6531
2572,6543,그래프의 싱크,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '그래프의 싱크', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'The Bottom of a Graph', 'isOriginal': True}]",TRUE,521,17,FALSE,1.9482,TRUE,"graphs,scc,",2749,6543
2573,6549,히스토그램에서 가장 큰 직사각형,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '히스토그램에서 가장 큰 직사각형', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Largest Rectangle in a Histogram', 'isOriginal': True}]",TRUE,8397,16,TRUE,3.7715,TRUE,"data_structures,divide_and_conquer,segtree,stack,",2750,6549
2574,6550,부분 문자열,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '부분 문자열', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'All in All', 'isOriginal': True}]",TRUE,1358,6,FALSE,2.6922,TRUE,"greedy,string,",2751,6550
2575,6566,애너그램 그룹,"[{'language': 'en', 'languageDisplayName': 'en', 'title': 'Anagram Groups', 'isOriginal': True}, {'language': 'ko', 'languageDisplayName': 'ko', 'title': '애너그램 그룹', 'isOriginal': False}]",TRUE,76,10,FALSE,6.0526,TRUE,"data_structures,hash_set,implementation,sorting,string,tree_set,",2752,6566
2576,6568,귀도 반 로썸은 크리스마스날 심심하다고 파이썬을 만들었다,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '귀도 반 로썸은 크리스마스날 심심하다고 파이썬을 만들었다', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Simple Computers', 'isOriginal': True}]",TRUE,205,11,FALSE,4.8488,TRUE,"implementation,simulation,",2753,6568
2577,6569,몬드리안의 꿈,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '몬드리안의 꿈', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': ""Mondriaan's Dream"", 'isOriginal': True}]",TRUE,196,18,FALSE,2.2398,TRUE,"bitmask,dp,dp_bitfield,",2754,6569
2578,6571,피보나치 수의 개수,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '피보나치 수의 개수', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'How many Fibs?', 'isOriginal': True}]",TRUE,428,8,FALSE,3.4369,TRUE,"arbitrary_precision,dp,math,",2755,6571
2579,6574,새로운 과일,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '새로운 과일', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Advanced Fruits', 'isOriginal': True}]",TRUE,35,14,FALSE,1.9143,TRUE,"dp,string,",2756,6574
2580,6576,쿼드 트리,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '쿼드 트리', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Quad Tree', 'isOriginal': True}]",TRUE,66,10,FALSE,2.6818,TRUE,"recursion,",2757,6576
2581,6580,쿼드 트리,"[{'language': 'en', 'languageDisplayName': 'en', 'title': 'Quad Tree', 'isOriginal': True}, {'language': 'ko', 'languageDisplayName': 'ko', 'title': '쿼드 트리', 'isOriginal': False}]",TRUE,55,8,FALSE,2.9091,TRUE,"divide_and_conquer,parsing,recursion,string,",2758,6580
2582,6588,골드바흐의 추측,"[{'language': 'en', 'languageDisplayName': 'en', 'title': ""Goldbach's Conjecture"", 'isOriginal': True}, {'language': 'ko', 'languageDisplayName': 'ko', 'title': '골드바흐의 추측', 'isOriginal': False}]",TRUE,9364,10,FALSE,4.3906,TRUE,"math,number_theory,primality_test,sieve,",2759,6588
2583,6590,덧셈 체인,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '덧셈 체인', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Addition Chains', 'isOriginal': True}]",TRUE,37,13,FALSE,2.1622,TRUE,"bruteforcing,",2760,6590
2584,6591,이항 쇼다운,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '이항 쇼다운', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Binomial Showdown', 'isOriginal': True}]",TRUE,1399,8,FALSE,3.8692,TRUE,"combinatorics,math,",2761,6591
2585,6593,상범 빌딩,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '상범 빌딩', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Dungeon Master', 'isOriginal': True}]",TRUE,5073,11,FALSE,2.6907,TRUE,"bfs,graphs,graph_traversal,",2762,6593
2586,6594,방정식 풀이,"[{'language': 'en', 'languageDisplayName': 'en', 'title': 'Equation Solver', 'isOriginal': True}, {'language': 'ko', 'languageDisplayName': 'ko', 'title': '방정식 풀이', 'isOriginal': False}]",TRUE,26,14,FALSE,2.8846,TRUE,"ad_hoc,implementation,math,parsing,string,",2763,6594
2587,6595,프로거,"[{'language': 'en', 'languageDisplayName': 'en', 'title': 'Frogger', 'isOriginal': True}, {'language': 'ko', 'languageDisplayName': 'ko', 'title': '프로거', 'isOriginal': False}]",TRUE,21,13,FALSE,3,TRUE,"floyd_warshall,graphs,mst,",2764,6595
2588,6597,트리 복구,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '트리 복구', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Tree Recovery', 'isOriginal': True}]",TRUE,315,13,FALSE,1.8508,TRUE,"divide_and_conquer,graphs,graph_traversal,recursion,trees,",2765,6597
2589,6600,원의 둘레,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '원의 둘레', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'The Circumference of the Circle', 'isOriginal': True}]",TRUE,201,9,FALSE,1.7264,TRUE,"geometry,math,",2766,6600
2590,6603,로또,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '로또', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Lotto', 'isOriginal': True}]",TRUE,20228,9,FALSE,1.804,TRUE,"backtracking,combinatorics,math,recursion,",2767,6603
2591,6609,모기곱셈,"[{'language': 'en', 'languageDisplayName': 'en', 'title': 'Mosquito Multiplication', 'isOriginal': True}, {'language': 'ko', 'languageDisplayName': 'ko', 'title': '모기곱셈', 'isOriginal': False}]",TRUE,358,4,FALSE,2.0251,TRUE,"arithmetic,implementation,math,simulation,",2768,6609
2592,6612,개미의 이동,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '개미의 이동', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Andrew the Ant', 'isOriginal': True}]",TRUE,60,14,FALSE,1.7,TRUE,"ad_hoc,sorting,",2769,6612
2593,6613,버그잡는 꿍,"[{'language': 'en', 'languageDisplayName': 'en', 'title': 'Software Bugs', 'isOriginal': True}, {'language': 'ko', 'languageDisplayName': 'ko', 'title': '버그잡는 꿍', 'isOriginal': False}]",TRUE,28,19,FALSE,4.3214,TRUE,"kmp,string,",2770,6613
2594,6615,콜라츠 추측,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '콜라츠 추측', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Collatz Conjecture', 'isOriginal': True}]",TRUE,93,8,FALSE,3.129,TRUE,"bruteforcing,lca,trees,",2771,6615
2595,6616,문자열 암호화,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '문자열 암호화', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Text Encryption', 'isOriginal': True}]",TRUE,98,8,FALSE,3.2245,TRUE,"implementation,string,",2772,6616
2596,6679,싱기한 네자리 숫자,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '싱기한 네자리 숫자', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Specialized Four-Digit Numbers', 'isOriginal': True}]",TRUE,2540,4,FALSE,1.3677,TRUE,"arithmetic,bruteforcing,implementation,math,",2773,6679
2597,6757,팰린드롬 진법,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '팰린드롬 진법', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'All Your Base Belong to Palindromes', 'isOriginal': True}]",TRUE,78,15,FALSE,4.0769,TRUE,"math,",2774,6757
2598,6884,소수 부분 수열,"[{'language': 'en', 'languageDisplayName': 'en', 'title': 'Primed Sequences', 'isOriginal': True}, {'language': 'ko', 'languageDisplayName': 'ko', 'title': '소수 부분 수열', 'isOriginal': False}]",TRUE,135,9,FALSE,4.2815,TRUE,"bruteforcing,math,number_theory,prefix_sum,primality_test,sieve,",2775,6884
2599,6986,절사평균,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '절사평균', 'isOriginal': True}]",TRUE,1118,8,FALSE,4.5206,TRUE,"implementation,sorting,",2776,6986
2600,6987,월드컵,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '월드컵', 'isOriginal': True}]",TRUE,2201,12,FALSE,3.3208,TRUE,"backtracking,bruteforcing,",2777,6987
2601,6988,타일 밟기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '타일 밟기', 'isOriginal': True}]",TRUE,367,15,FALSE,4.1035,TRUE,"binary_search,dp,",2778,6988
2602,6989,채점,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '채점', 'isOriginal': True}]",TRUE,209,18,FALSE,3.8373,TRUE,"bitmask,bitset,dp,",2779,6989
2603,6990,달팽이,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '달팽이', 'isOriginal': True}]",TRUE,36,21,FALSE,11.3333,TRUE,"geometry,implementation,line_intersection,sorting,",2780,6990
2604,6991,계통 트리,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '계통 트리', 'isOriginal': True}]",TRUE,33,20,FALSE,2.1212,TRUE,"graphs,hashing,",2781,6991
2605,6996,애너그램,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '애너그램', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Anagrams', 'isOriginal': True}]",TRUE,2874,5,FALSE,1.9593,TRUE,"implementation,sorting,string,",2782,6996
2606,7040,밥 먹기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '밥 먹기', 'isOriginal': True}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Layout', 'isOriginal': False}]",TRUE,70,20,FALSE,2.5429,TRUE,"bellman_ford,graphs,greedy,",2783,7040
2607,7053,시프트 레지스터,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '시프트 레지스터', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Shift Register', 'isOriginal': True}]",TRUE,12,18,FALSE,4.0833,TRUE,"gaussian_elimination,linear_algebra,math,",2784,7053
2608,7140,데이터 만들기 1,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '데이터 만들기 1', 'isOriginal': True}]",TRUE,136,12,FALSE,2.4338,TRUE,"ad_hoc,constructive,dijkstra,floyd_warshall,graphs,",2785,7140
2609,7141,데이터 만들기 2,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '데이터 만들기 2', 'isOriginal': True}]",TRUE,76,17,FALSE,3.5132,TRUE,"ad_hoc,bellman_ford,constructive,floyd_warshall,graphs,",2786,7141
2610,7142,데이터 만들기 3,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '데이터 만들기 3', 'isOriginal': True}]",TRUE,100,12,FALSE,1.73,TRUE,"ad_hoc,bellman_ford,constructive,floyd_warshall,graphs,",2787,7142
2611,7143,데이터 만들기 4,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '데이터 만들기 4', 'isOriginal': True}]",TRUE,50,20,FALSE,1.96,TRUE,"ad_hoc,constructive,dijkstra,floyd_warshall,graphs,",2788,7143
2612,7144,데이터 만들기 5,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '데이터 만들기 5', 'isOriginal': True}]",TRUE,62,17,FALSE,2.2581,TRUE,"ad_hoc,bellman_ford,constructive,dijkstra,graphs,",2789,7144
2613,7145,데이터 만들기 6,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '데이터 만들기 6', 'isOriginal': True}]",TRUE,45,20,FALSE,2.0444,TRUE,"ad_hoc,bellman_ford,constructive,dijkstra,graphs,",2790,7145
2614,7146,데이터 만들기 7,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '데이터 만들기 7', 'isOriginal': True}]",TRUE,49,12,FALSE,2.1837,TRUE,"ad_hoc,backtracking,constructive,",2791,7146
2615,7147,데이터 만들기 8,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '데이터 만들기 8', 'isOriginal': True}]",TRUE,48,16,FALSE,1.9167,TRUE,"ad_hoc,constructive,",2792,7147
2616,7287,등록,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '등록', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Registration', 'isOriginal': True}]",TRUE,49729,1,FALSE,1.9376,TRUE,"implementation,",2795,7287
2617,7332,편의점 알바,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '편의점 알바', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Cashier Employment', 'isOriginal': True}]",TRUE,22,21,FALSE,4.2273,TRUE,"bellman_ford,binary_search,graphs,parametric_search,",2796,7332
2618,7343,달력 놀이,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '달력 놀이', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Calendar Game', 'isOriginal': True}]",TRUE,53,14,FALSE,3.0566,TRUE,"dp,game_theory,",2797,7343
2619,7344,나무 막대,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '나무 막대', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Wooden Sticks', 'isOriginal': True}]",TRUE,139,14,FALSE,2.482,TRUE,"greedy,sorting,",2798,7344
2620,7345,다항식의 나머지 연산,"[{'language': 'en', 'languageDisplayName': 'en', 'title': 'Modular multiplication of polynomials', 'isOriginal': True}, {'language': 'ko', 'languageDisplayName': 'ko', 'title': '다항식의 나머지 연산', 'isOriginal': False}]",TRUE,42,8,FALSE,2.9286,TRUE,"bitmask,implementation,math,",2799,7345
2621,7346,유전자 함수,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '유전자 함수', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Human Gene Functions', 'isOriginal': True}]",TRUE,70,14,FALSE,1.8429,TRUE,"dp,string,",2800,7346
2622,7347,플립과 시프트,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '플립과 시프트', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Flip and Shift', 'isOriginal': True}]",TRUE,88,9,FALSE,2.2045,TRUE,"math,",2801,7347
2623,7348,테이블 옮기기,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '테이블 옮기기', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Moving Tables', 'isOriginal': True}]",TRUE,122,8,FALSE,3.6475,TRUE,"implementation,prefix_sum,",2802,7348
2624,7354,트리의 순서,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '트리의 순서', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Trees Made to Order', 'isOriginal': True}]",TRUE,22,16,FALSE,1.2273,TRUE,"combinatorics,divide_and_conquer,dp,math,recursion,",2804,7354
2625,7420,맹독 방벽,"[{'language': 'ko', 'languageDisplayName': 'ko', 'title': '맹독 방벽', 'isOriginal': False}, {'language': 'en', 'languageDisplayName': 'en', 'title': 'Wall', 'isOriginal': True}]",TRUE,626,16,FALSE,2.5,TRUE,"convex_hull,geometry,",2805,7420
