problemId,level,averageTries,tags
12781,13,2.9726,"geometry,line_intersection,"
12782,7,1.4493,"greedy,math,"
12783,14,3.9267,"dp,math,"
12784,13,2.8029,"dfs,dp,dp_tree,graphs,graph_traversal,trees,"
12785,10,3.459,"combinatorics,dp,math,"
12786,12,4.2369,"dijkstra,dp,graphs,"
12787,6,2.3736,"implementation,parsing,string,"
12788,7,1.6933,"greedy,sorting,"
12789,8,2.6019,"data_structures,stack,"
12790,3,1.5949,"arithmetic,implementation,math,"
12791,5,1.5568,"implementation,precomputation,"
12792,10,3.5563,"math,number_theory,"
12793,15,4.1013,"graphs,graph_traversal,implementation,"
12794,22,7.625,"bitmask,dp,dp_bitfield,implementation,string,suffix_array,"
12795,21,3.3529,"cht,data_structures,dp,"
12796,11,1.5211,"ad_hoc,constructive,math,"
12797,21,2.7612,"berlekamp_massey,dp,exponentiation_by_squaring,math,"
12798,20,3.9524,"data_structures,multi_segtree,prefix_sum,segtree,"
12801,24,3.2,"binary_search,convex_hull,geometry,"
12813,4,1.6273,"string,"
12817,16,2.0698,"dfs,dp,dp_tree,graphs,graph_traversal,trees,"
12833,5,1.6801,"bitmask,math,"
12834,12,1.631,"dijkstra,graphs,"
12835,14,2.5441,"ad_hoc,"
12836,4,1.7829,"implementation,"
12837,15,2.2662,"segtree,data_structures,"
12839,16,1.8,"bitmask,dp,dp_bitfield,"
12840,3,3.4247,"arithmetic,implementation,math,"
12841,9,2.4444,"prefix_sum,"
12842,9,2.752,"bruteforcing,implementation,"
12843,18,1.7852,"bipartite_matching,"
12844,18,2.863,"data_structures,lazyprop,segtree,"
12845,8,1.5288,"greedy,"
12846,16,1.7344,"data_structures,divide_and_conquer,segtree,stack,"
12847,8,2.7416,"prefix_sum,sliding_window,"
12848,17,3.1818,"game_theory,"
12849,10,1.546,"dp,graphs,"
12850,15,1.1709,"exponentiation_by_squaring,graphs,math,"
12851,12,3.8914,"bfs,graphs,graph_traversal,"
12852,10,2.1142,"dp,graphs,graph_traversal,"
12854,14,2.2941,"greedy,math,"
12855,19,3.3636,"randomization,sqrt_decomposition,"
12856,21,5.75,"sqrt_decomposition,"
12857,19,5.55,"data_structures,hashing,hash_set,sqrt_decomposition,string,two_pointer,"
12858,21,2.7176,"data_structures,euclidean,lazyprop,math,number_theory,segtree,"
12859,15,1.6571,"data_structures,dp,hash_set,math,number_theory,"
12861,15,1.8451,"dp,"
12862,19,2.3636,"combinatorics,graphs,graph_traversal,math,"
12863,12,2.5714,"case_work,combinatorics,math,"
12864,14,1.7288,"dp,"
12865,11,2.8217,"dp,knapsack,"
12866,5,2.2826,"arithmetic,combinatorics,math,"
12867,9,2.358,"coordinate_compression,sorting,"
12869,12,2.0939,"bfs,dp,graphs,graph_traversal,"
12870,21,6.0,"dp,parametric_search,"
12871,6,2.8028,"implementation,math,string,"
12872,15,2.1277,"dp,math,"
12873,7,2.9774,"data_structures,implementation,queue,simulation,"
12874,17,2.3421,"dp,"
12875,12,2.9773,"floyd_warshall,graphs,"
12876,23,3.7353,"cht,data_structures,disjoint_set,divide_and_conquer,dp,graphs,offline_dynamic_connectivity,offline_queries,segtree,"
12877,17,3.2973,"data_structures,disjoint_set,"
12878,14,1.6154,"dp,exponentiation_by_squaring,math,"
12880,17,3.5128,"binary_search,graphs,scc,two_pointer,"
12884,17,1.7143,"case_work,game_theory,"
12885,17,1.5,"ad_hoc,game_theory,greedy,"
12886,12,3.5311,"bfs,graphs,graph_traversal,"
12887,11,2.295,"bfs,graphs,graph_traversal,"
12888,12,2.6736,"dp,"
12889,14,2.96,"backtracking,string,"
12890,19,4.5625,"backtracking,dp,greedy,"
12891,9,2.9323,"sliding_window,string,"
12892,12,3.0234,"sorting,two_pointer,"
12893,12,2.7249,"bipartite_graph,data_structures,disjoint_set,graphs,graph_traversal,"
12894,18,2.3243,"divide_and_conquer,"
12895,18,3.7571,"bitmask,data_structures,lazyprop,segtree,"
12896,14,2.8176,"dfs,graphs,graph_traversal,trees,"
12897,9,1.5577,"math,"
12898,23,2.4082,"data_structures,offline_queries,segtree,string,trees,trie,"
12899,17,2.5767,"data_structures,segtree,"
12900,15,2.0541,"dp,dp_tree,trees,"
12901,14,2.6316,
12902,13,1.4737,"euclidean,math,number_theory,"
12903,13,1.619,"combinatorics,math,"
12904,11,2.1282,"greedy,implementation,string,"
12905,13,3.0,
12906,13,1.8103,"bfs,data_structures,graphs,graph_traversal,hash_set,"
12907,11,3.1864,"case_work,combinatorics,math,"
12908,11,2.2085,"backtracking,bruteforcing,floyd_warshall,graphs,"
12909,15,1.8627,"dp,"
12910,8,1.1633,"combinatorics,math,"
12911,14,2.192,"dp,math,number_theory,prefix_sum,"
12912,15,2.1818,"bruteforcing,dfs,graphs,graph_traversal,trees,"
12913,14,3.7895,"dijkstra,graphs,"
12914,13,2.6716,"data_structures,sorting,tree_set,"
12915,10,3.0071,"binary_search,greedy,"
12916,15,2.3497,"exponentiation_by_squaring,graphs,math,"
12917,21,3.4894,"data_structures,stack,string,suffix_array,"
12918,22,4.0541,"flow,geometry,mcmf,"
12919,11,3.115,"bruteforcing,recursion,string,"
12920,17,4.2822,"dp,knapsack,math,"
12921,20,2.4222,"binary_search,pbs,"
12922,19,3.4706,"flow,mfmc,"
12923,13,2.6667,"greedy,"
12924,11,2.6479,"bruteforcing,math,"
12925,20,1.5036,"exponentiation_by_squaring,math,"
12926,19,1.9717,"binary_search,pbs,"
12927,7,1.4229,"greedy,"
12928,17,2.035,"dp,trees,"
12929,14,3.5,"binary_search,greedy,parametric_search,"
12930,16,2.6485,"dijkstra,dp,graphs,"
12931,11,1.6271,"greedy,"
12932,16,1.7767,"dp,"
12933,8,2.8915,"greedy,implementation,string,"
12934,11,1.8882,"greedy,math,"
12935,16,2.2041,"constructive,trees,"
12936,22,2.3636,"flow,mfmc,"
12937,23,2.4,"berlekamp_massey,dp,math,"
12938,15,2.1,"combinatorics,math,number_theory,primality_test,"
12939,20,1.5152,"aho_corasick,bitmask,data_structures,dp,dp_bitfield,string,trees,trie,"
12941,19,2.9355,"game_theory,sprague_grundy,"
12942,17,2.619,"ad_hoc,"
12944,14,2.5616,"bitmask,euclidean,inclusion_and_exclusion,math,number_theory,"
12945,13,3.5254,"binary_search,greedy,sorting,"
12946,13,3.7263,"bfs,bruteforcing,dfs,graphs,graph_traversal,"
12947,12,2.0545,"ad_hoc,graphs,trees,"
12950,16,2.2165,"dp,graphs,graph_traversal,"
12951,17,1.5,
12955,17,1.5,"bruteforcing,combinatorics,graphs,graph_traversal,inclusion_and_exclusion,math,recursion,"
12956,13,2.0833,"floyd_warshall,graphs,"
12957,18,2.0,"combinatorics,dp,graphs,math,scc,"
12959,20,1.4,"flow,hungarian,mcmf,"
12960,19,1.9315,"bitmask,dp,dp_bitfield,"
12961,21,1.6667,"flow,graphs,"
12963,18,1.8186,"data_structures,disjoint_set,graphs,graph_traversal,greedy,"
12965,21,1.4286,"flow,geometry,line_intersection,mfmc,"
12966,13,5.1628,"greedy,math,"
12967,16,3.1698,"math,number_theory,"
12968,10,2.25,"ad_hoc,"
12969,15,2.0438,"dp,"
12970,12,2.1763,"constructive,greedy,math,"
12971,7,2.2,"bruteforcing,crt,math,number_theory,"
12972,15,1.9818,"ad_hoc,math,number_theory,"
12973,17,2.7619,"dp,math,number_theory,primality_test,two_pointer,"
12974,19,2.8182,"coordinate_compression,data_structures,offline_queries,segtree,"
12975,15,2.0313,"dp,knapsack,"
12977,15,2.0,"calculus,math,probability,"
12978,13,2.3088,"dp,dp_tree,trees,"
12979,11,3.069,"bruteforcing,math,"
12980,11,1.4118,"bruteforcing,"
12981,7,2.5655,"case_work,greedy,math,"
12982,15,2.7237,"greedy,sorting,"
12983,14,2.325,"data_structures,dp,graphs,graph_traversal,priority_queue,two_pointer,"
12985,15,3.9048,"data_structures,segtree,sorting,"
12986,19,1.88,"data_structures,mo,offline_queries,segtree,"
12987,14,3.1905,"exponentiation_by_squaring,math,"
12988,19,1.25,"bipartite_matching,"
12989,23,1.2727,"dp,"
12990,20,1.4444,"data_structures,merge_sort_tree,segtree,sorting,"
12991,13,2.74,"binary_search,"
12992,17,2.0,"combinatorics,coordinate_compression,flt,math,number_theory,prefix_sum,sweeping,"
12993,8,2.368,"greedy,math,number_theory,"
12994,11,2.5806,"math,number_theory,"
12995,19,1.8083,"dp,dp_tree,trees,"
12996,13,1.3584,"dp,"
12999,20,1.6015,"mo,offline_queries,"
13002,13,1.7303,"dp,"
13003,14,2.1515,"dp,math,number_theory,"
13005,17,1.6842,"dfs,graphs,graph_traversal,greedy,trees,"
13006,20,2.3636,"bitmask,dp,dp_bitfield,"
13007,16,1.2703,"combinatorics,flt,math,number_theory,"
13008,14,4.25,"dijkstra,floyd_warshall,graphs,"
13009,21,1.5,
13010,14,7.4,"binary_search,bruteforcing,math,number_theory,"
13011,10,4.5714,"math,ternary_search,"
13012,17,2.0192,"string,suffix_array,"
13013,16,1.6354,"bruteforcing,string,suffix_array,"
13015,7,1.5156,"implementation,"
13016,16,2.1538,"dfs,graphs,graph_traversal,trees,"
13018,12,1.9045,"ad_hoc,constructive,math,"
13019,12,2.2429,"greedy,"
13021,11,2.0175,"math,"
13022,9,3.4413,"implementation,string,"
13023,11,3.4846,"backtracking,dfs,graphs,graph_traversal,"
13024,17,2.5909,"dp,dp_tree,math,number_theory,trees,"
13025,17,2.5,"ad_hoc,case_work,constructive,math,"
13026,18,1.6,"flow,math,number_theory,primality_test,sieve,"
13027,14,3.5926,"dp,greedy,sorting,sweeping,"
13028,19,1.4667,"mo,offline_queries,"
13029,16,2.8667,"dp,"
13030,19,4.8261,"data_structures,euler_tour_technique,lazyprop,segtree,trees,"
13031,16,1.1739,"dfs,graphs,graph_traversal,greedy,trees,"
13034,18,1.5542,"game_theory,sprague_grundy,"
13116,7,1.9322,"lca,math,trees,"
13117,19,2.7895,"bitmask,dp,dp_bitfield,math,probability,"
13118,2,1.6056,"implementation,"
13119,6,1.8023,"implementation,"
13120,21,1.8065,"dp,dp_tree,trees,"
13121,22,5.0,"greedy,math,"
13122,25,8.5,
13123,22,3.0,"data_structures,segtree,"
13124,17,1.9778,"case_work,graphs,"
13125,21,3.0,
13126,21,5.0,"data_structures,segtree,sweeping,"
13127,21,2.24,"combinatorics,linearity_of_expectation,math,prefix_sum,probability,"
13129,3,1.2444,"arithmetic,implementation,math,"
13130,20,1.4412,"bitmask,combinatorics,dp,dp_bitfield,math,"
13132,12,3.186,"bruteforcing,math,probability,"
13133,6,2.3603,"implementation,"
13134,18,1.6322,"bruteforcing,"
13135,16,1.5714,"bruteforcing,coordinate_compression,math,"
13136,2,1.8658,"arithmetic,math,"
13137,18,2.3048,"dp,greedy,"
13138,22,3.0455,"data_structures,hashing,hash_set,linked_list,math,segtree,"
13139,19,3.9423,"ad_hoc,bfs,graphs,graph_traversal,math,number_theory,primality_test,"
13140,11,2.8966,"bruteforcing,math,"
13141,16,1.9266,"bruteforcing,floyd_warshall,graphs,"
13142,21,2.8333,"combinatorics,dp,graphs,math,"
13143,16,1.9388,"combinatorics,graphs,greedy,math,"
13144,12,2.8049,"two_pointer,"
13145,23,3.1818,"dijkstra,dual_graph,geometry,graphs,planar_graph,"
13146,16,2.2703,"data_structures,greedy,stack,"
13159,24,6.0722,"splay_tree,trees,"
13160,14,2.4798,"coordinate_compression,data_structures,priority_queue,sorting,"
13161,20,4.4307,"flow,mfmc,"
13162,22,4.8462,"bitmask,dp,dp_bitfield,geometry,"
13163,4,1.5966,"implementation,string,"
13164,11,1.8143,"greedy,sorting,"
13165,21,10.5079,"greedy,linear_algebra,math,randomization,"
13166,19,4.5773,"2_sat,binary_search,bipartite_matching,graphs,scc,"
13167,20,4.3448,"coordinate_compression,data_structures,disjoint_set,sweeping,"
13168,13,3.8338,"data_structures,floyd_warshall,graphs,hash_set,implementation,"
13169,21,2.2545,"binary_search,bitmask,mitm,sorting,"
13170,7,1.8975,"arithmetic,greedy,math,"
13171,8,2.4308,"exponentiation_by_squaring,math,"
13172,12,2.1929,"exponentiation_by_squaring,flt,math,modular_multiplicative_inverse,number_theory,"
13173,16,2.7857,"dp,exponentiation_by_squaring,math,modular_multiplicative_inverse,number_theory,"
13174,22,3.814,"combinatorics,exponentiation_by_squaring,math,number_theory,"
13175,21,1.6,"combinatorics,linearity_of_expectation,math,probability,"
13176,19,1.56,"dp,game_theory,sprague_grundy,"
13177,25,1.625,"linearity_of_expectation,math,probability,"
13178,24,2.1667,"fft,kitamasa,math,"
13179,22,1.0,"combinatorics,dp,exponentiation_by_squaring,gaussian_elimination,linear_algebra,math,"
13180,20,1.1667,"combinatorics,extended_euclidean,math,modular_multiplicative_inverse,number_theory,"
13181,23,1.3077,"dp,math,precomputation,"
13182,24,1.3083,"exponentiation_by_squaring,math,"
13183,9,1.4032,"combinatorics,math,probability,"
13184,23,4.0909,"combinatorics,dp,fft,math,"
13185,21,2.4074,"combinatorics,math,"
13186,21,3.2093,"burnside,combinatorics,euler_phi,exponentiation_by_squaring,math,modular_multiplicative_inverse,number_theory,"
13187,23,1.0909,"combinatorics,linearity_of_expectation,math,probability,"
13199,13,7.63,"math,"
13200,18,2.1,"backtracking,bruteforcing,implementation,simulation,"
13201,17,12.8452,"dp,math,probability,"
13202,14,3.4681,"geometry,math,pythagoras,"
13203,20,4.5926,"data_structures,divide_and_conquer,segtree,"
13204,12,4.9882,"bruteforcing,math,"
13205,21,3.3571,
13206,12,3.2346,"math,number_theory,primality_test,sieve,"
13207,22,4.875,"geometry,math,polygon_area,"
13208,22,4.5581,"binary_search,data_structures,disjoint_set,graphs,lca,mst,pbs,trees,"
13209,18,2.8864,"binary_search,dp,dp_tree,graphs,greedy,parametric_search,trees,"
13210,23,3.6667,
13223,3,2.5369,"arithmetic,implementation,math,"
13235,4,1.4041,"implementation,string,"
13241,6,1.5658,"euclidean,math,number_theory,"
13246,14,2.6405,"exponentiation_by_squaring,math,"
13247,13,1.431,"bitmask,bruteforcing,combinatorics,implementation,math,probability,simulation,"
13248,14,2.0,"bruteforcing,math,"
13249,11,1.5714,"ad_hoc,bruteforcing,math,probability,"
13250,12,1.4876,"dp,math,probability,"
13251,8,2.3697,"combinatorics,math,probability,"
13252,12,1.3696,"dp,greedy,"
13253,13,1.2857,"math,"
13254,16,1.4286,"dfs,graphs,graph_traversal,linearity_of_expectation,math,probability,trees,"
13255,13,1.6364,"dp,linearity_of_expectation,math,probability,"
13256,16,3.2222,"ad_hoc,linearity_of_expectation,math,probability,"
13257,13,2.0488,"combinatorics,dp,math,probability,"
13258,11,1.5816,"dp,math,"
13260,14,3.0809,"dp,knuth,"
13261,20,2.4712,"divide_and_conquer,divide_and_conquer_optimization,dp,"
13262,20,2.9264,"divide_and_conquer,divide_and_conquer_optimization,dp,"
13263,19,2.549,"cht,dp,"
13264,18,1.6304,"string,suffix_array,"
13265,11,2.5269,"bfs,dfs,graphs,graph_traversal,"
13266,21,3.4286,
13267,21,4.1818,"bitmask,data_structures,divide_and_conquer,dp,dp_bitfield,exponentiation_by_squaring,implementation,math,sparse_table,"
13268,7,2.4895,"case_work,implementation,simulation,"
13269,12,2.5323,"constructive,greedy,implementation,"
13270,9,2.0948,"dp,math,"
13271,20,3.9737,"bellman_ford,graphs,math,"
13272,20,3.8333,"string,suffix_array,two_pointer,"
13273,11,1.8431,"implementation,string,"
13274,10,3.197,"sorting,"
13275,16,2.0301,"manacher,string,"
13276,17,3.5556,"data_structures,kmp,string,suffix_array,"
13277,1,1.465,"arbitrary_precision,arithmetic,math,"
13278,22,2.2647,"fft,math,number_theory,"
13279,17,4.7333,"dp,fft,math,"
13294,13,3.227,"math,number_theory,"
13300,4,1.6684,"implementation,math,"
13301,6,1.9709,"dp,math,"
13302,12,2.2508,"dp,"
13303,18,2.8889,"data_structures,tree_set,"
13304,4,1.682,"implementation,math,"
13305,8,2.6162,"greedy,"
13306,17,2.7303,"data_structures,disjoint_set,offline_queries,"
13307,24,3.3659,"constructive,convex_hull,divide_and_conquer,geometry,"
13308,16,4.0278,"dijkstra,dp,graphs,"
13309,20,2.7741,"data_structures,euler_tour_technique,hld,segtree,trees,"
13310,21,4.2931,"convex_hull,geometry,rotating_calipers,ternary_search,"
13311,3,1.7696,"math,number_theory,"
13312,12,2.4016,"constructive,"
13313,15,2.0303,"constructive,graphs,"
13314,13,1.8323,"constructive,floyd_warshall,graphs,"
13315,15,2.3684,"constructive,math,"
13316,15,2.5828,"constructive,sorting,"
13317,13,2.2614,"bellman_ford,constructive,graphs,"
13318,24,1.6786,"constructive,hashing,math,number_theory,"
13319,16,2.3694,"constructive,flt,math,number_theory,precomputation,primality_test,"
13320,15,2.16,"constructive,flow,graphs,randomization,"
13322,5,1.663,"ad_hoc,implementation,string,"
13323,23,1.6564,"data_structures,dp,priority_queue,slope_trick,"
13324,24,1.8317,"data_structures,dp,priority_queue,slope_trick,"
13325,13,1.8859,"dp,dp_tree,trees,"
13327,18,4.1111,"dijkstra,geometry,graphs,implementation,"
13330,17,3.218,"dp,"
13333,6,2.5933,"bruteforcing,sorting,"
13334,14,2.6764,"data_structures,priority_queue,sorting,sweeping,"
13335,10,1.8234,"data_structures,implementation,queue,simulation,"
13336,20,1.2,"dp,"
13337,20,1.6667,"combinatorics,graphs,math,"
13339,18,2.725,"greedy,"
13340,17,9.0,
13342,21,1.8,"flow,floyd_warshall,graphs,mcmf,"
13352,17,3.5086,"geometry,implementation,randomization,"
13361,21,2.8552,"coordinate_compression,data_structures,disjoint_set,graphs,graph_traversal,"
13391,22,1.0,"combinatorics,inclusion_and_exclusion,math,"
13392,15,2.3546,"dp,"
13393,22,1.4,"dp,flow,hungarian,mcmf,"
13396,19,1.375,"dp,"
13397,12,1.5129,"binary_search,parametric_search,"
13398,11,3.3678,"dp,"
13410,4,1.6388,"bruteforcing,math,"
13411,7,2.5218,"geometry,pythagoras,sorting,"
13412,9,1.7735,"euclidean,math,number_theory,"
13413,7,1.7742,"greedy,string,"
13414,8,3.9957,"data_structures,hash_set,implementation,"
13415,15,3.5799,"ad_hoc,data_structures,deque,"
13416,3,1.3278,"arithmetic,implementation,math,"
13417,8,1.6531,"data_structures,deque,greedy,string,"
13418,13,2.6245,"graphs,mst,"
13419,4,1.2613,"implementation,simulation,string,"
13420,4,1.7873,"arithmetic,implementation,math,string,"
13421,14,6.9114,"ternary_search,"
13422,12,3.3919,"sliding_window,two_pointer,"
13423,9,2.5829,"binary_search,bruteforcing,data_structures,hash_set,"
13424,12,1.9489,"dijkstra,floyd_warshall,graphs,"
13426,20,1.0,
13427,21,1.0,"flow,mfmc,"
13428,22,2.9167,"fft,math,sqrt_decomposition,"
13430,16,2.0918,"combinatorics,exponentiation_by_squaring,math,modular_multiplicative_inverse,number_theory,"
13431,22,3.102,"centroid,centroid_decomposition,divide_and_conquer,trees,"
13432,22,1.4444,"binary_search,data_structures,segtree,string,suffix_array,"
13433,15,3.2157,"bruteforcing,dp,geometry,math,"
13435,18,1.3043,"euclidean,math,number_theory,"
13438,19,1.4762,"dp,kmp,string,"
13439,17,1.8605,"math,number_theory,"
13441,20,2.8462,"bipartite_matching,graphs,"
13442,23,2.0,
13443,22,1.25,"bipartite_matching,"
13444,23,2.0,"bipartite_matching,flow,"
13445,19,3.4522,"data_structures,trees,trie,"
13447,24,2.34,"general_matching,graphs,"
13448,18,2.7264,"dp,greedy,knapsack,sorting,"
13458,4,3.4844,"arithmetic,math,"
13459,15,2.8718,"bfs,graphs,graph_traversal,implementation,simulation,"
13460,15,3.6228,"bfs,graphs,graph_traversal,implementation,simulation,"
13502,14,4.2381,"backtracking,data_structures,dfs,graphs,graph_traversal,precomputation,string,trees,trie,"
13503,19,1.7619,"bipartite_matching,graphs,"
13504,18,2.2403,"data_structures,trees,trie,"
13505,18,1.9174,"data_structures,trees,trie,"
13506,17,2.2403,"kmp,string,"
13507,14,4.0,"bruteforcing,data_structures,hashing,hash_set,prefix_sum,string,"
13509,20,2.375,"coordinate_compression,data_structures,geometry,segtree,sweeping,"
13510,20,4.9158,"data_structures,hld,segtree,trees,"
13511,18,3.5139,"data_structures,lca,sparse_table,trees,"
13512,20,2.6152,"data_structures,hld,segtree,trees,"
13513,23,8.2907,"centroid,centroid_decomposition,data_structures,divide_and_conquer,trees,"
13514,22,3.7095,"centroid,centroid_decomposition,data_structures,divide_and_conquer,priority_queue,trees,"
13515,25,8.94,"data_structures,hld,segtree,trees,"
13516,26,6.8214,"data_structures,dfs,graphs,graph_traversal,hld,segtree,sqrt_decomposition,trees,"
13517,21,2.3396,"data_structures,lca,pst,segtree,trees,"
13518,22,3.7195,"euler_tour_technique,lca,mo,offline_queries,trees,"
13519,23,5.4571,"data_structures,hld,lazyprop,segtree,trees,"
13532,15,3.3373,"arbitrary_precision,math,"
13533,18,1.7857,"combinatorics,inclusion_and_exclusion,math,"
13534,12,1.5,"inclusion_and_exclusion,math,"
13536,19,1.3036,"data_structures,segtree,"
13537,18,2.0688,"data_structures,merge_sort_tree,segtree,sorting,"
13538,22,3.3838,"data_structures,pst,segtree,"
13539,25,1.7632,"link_cut_tree,trees,"
13540,24,9.5,
13541,18,2.5238,"ad_hoc,string,"
13542,20,4.3429,"combinatorics,generating_function,lucas,math,number_theory,"
13543,24,9.0127,"splay_tree,trees,"
13544,18,1.6649,"data_structures,merge_sort_tree,segtree,sorting,"
13545,22,4.1342,"mo,offline_queries,prefix_sum,sqrt_decomposition,"
13546,22,6.0234,"mo,offline_queries,sqrt_decomposition,"
13547,19,2.3056,"mo,offline_queries,"
13548,20,2.9405,"mo,offline_queries,"
13549,11,4.0624,"0_1_bfs,bfs,dijkstra,graphs,graph_traversal,"
13550,22,3.0844,"mo,offline_queries,prefix_sum,sqrt_decomposition,"
13551,22,10.1481,"geometry,sqrt_decomposition,"
13552,5,3.4918,"geometry,geometry_3d,pythagoras,"
13553,20,3.5232,"data_structures,mo,offline_queries,segtree,"
13554,22,4.188,"data_structures,mo,offline_queries,segtree,sqrt_decomposition,"
13555,17,2.2416,"data_structures,dp,segtree,"
13556,20,4.24,"data_structures,dp,lis,segtree,"
13557,21,4.0133,"data_structures,segtree,"
13558,14,4.5067,"combinatorics,math,prefix_sum,"
13560,16,3.8643,"greedy,math,sorting,"
13565,9,2.2844,"bfs,dfs,graphs,graph_traversal,"
13567,7,1.7733,"implementation,simulation,"
13571,22,3.5714,"berlekamp_massey,crt,math,number_theory,precomputation,"
13572,23,3.2,"berlekamp_massey,crt,exponentiation_by_squaring,linear_algebra,math,number_theory,precomputation,"
13573,22,1.4,"bitmask,dp,dp_bitfield,fft,math,"
13574,25,2.0,"fft,math,"
13575,21,5.0746,"exponentiation_by_squaring,fft,math,"
13576,19,3.0,"string,suffix_array,z,"
13698,3,1.4202,"implementation,simulation,"
13699,7,1.3544,"dp,"
13700,10,2.5918,"bfs,graphs,graph_traversal,"
13701,12,2.7213,"bitmask,bitset,"
13702,8,3.29,"binary_search,"
13703,11,3.0115,"dp,"
13704,20,3.5893,"mo,offline_queries,"
13705,21,25.9714,"arbitrary_precision,binary_search,math,numerical_analysis,"
13706,7,2.8787,"arbitrary_precision,binary_search,math,"
13707,12,2.2287,"combinatorics,dp,math,"
13708,20,3.3163,"geometry,heuristics,min_enclosing_circle,"
13709,18,3.5761,"gaussian_elimination,linear_algebra,math,"
13710,15,1.9179,"bitmask,prefix_sum,"
13711,16,2.4964,"lis,"
13713,16,2.2251,"string,z,"
13714,24,1.5556,"math,mobius_inversion,number_theory,prefix_sum,"
13715,21,1.0,"dp,graphs,math,"
13716,21,3.0407,"berlekamp_massey,dp,exponentiation_by_squaring,math,"
13717,6,1.5425,"implementation,"
13723,14,2.6765,"arbitrary_precision,math,number_theory,primality_test,"
13724,22,5.8,"fft,math,"
13725,25,2.9773,"dp,fft,kitamasa,math,"
13727,25,2.2329,"berlekamp_massey,bitmask,dp,dp_bitfield,exponentiation_by_squaring,math,precomputation,"
13728,17,2.4167,"linear_algebra,math,"
13729,22,5.1923,"exponentiation_by_squaring,math,number_theory,"
13752,2,1.1505,"implementation,"
13756,24,2.0,"dp,linear_algebra,math,"
13758,22,1.3793,"divide_and_conquer,exponentiation_by_squaring,fft,math,"
13848,15,4.6667,"backtracking,"
13854,23,3.8163,"centroid,centroid_decomposition,combinatorics,divide_and_conquer,fft,math,number_theory,primality_test,sieve,trees,"
13866,2,1.6313,"arithmetic,implementation,math,"
13877,4,2.1254,"implementation,math,"
13884,10,2.1833,"greedy,sorting,"
13887,27,7.25,"data_structures,multi_segtree,offline_queries,segtree,splay_tree,trees,"
13900,7,2.9917,"math,prefix_sum,"
13901,9,2.8832,"implementation,simulation,"
13902,12,4.1696,"dp,"
13903,10,3.9794,"bfs,graphs,graph_traversal,"
13904,13,1.9063,"data_structures,greedy,priority_queue,sorting,"
13905,12,3.2168,"data_structures,disjoint_set,graphs,graph_traversal,mst,"
13906,18,1.8,"dp,"
13907,17,5.0784,"dijkstra,dp,graphs,"
13908,9,2.3068,"bruteforcing,"
13909,6,1.8082,"math,number_theory,"
13910,11,3.2043,"dp,"
13911,14,3.9,"dijkstra,graphs,"
13912,15,2.4173,"combinatorics,dp,math,"
13913,12,3.1847,"bfs,graphs,graph_traversal,"
13915,8,1.8785,"bitmask,data_structures,hash_set,sorting,tree_set,"
13923,7,3.3636,
13925,20,4.1662,"data_structures,lazyprop,segtree,"
13926,21,2.9894,"euler_phi,math,miller_rabin,number_theory,pollard_rho,primality_test,"
13927,24,7.2766,"binary_search,data_structures,multi_segtree,pst,segtree,"
13949,23,2.5581,"arbitrary_precision,bfs,graphs,graph_traversal,math,number_theory,"
13974,19,2.2885,"dp,knuth,"
13975,12,2.0883,"data_structures,greedy,priority_queue,"
13976,16,2.1385,"dp,exponentiation_by_squaring,math,"
13977,16,2.1261,"combinatorics,exponentiation_by_squaring,flt,math,modular_multiplicative_inverse,number_theory,"
13988,23,6.8182,"data_structures,dfs,dp,graphs,graph_traversal,scc,segtree,sorting,"
14002,12,2.5357,"dp,"
14003,16,2.9519,"binary_search,lis,"
14056,17,2.2,"bruteforcing,"
14076,24,2.5,
14164,20,2.4938,"geometry,"
14176,23,2.8657,"centroid,centroid_decomposition,combinatorics,divide_and_conquer,fft,math,number_theory,primality_test,sieve,trees,"
14177,20,2.0,"divide_and_conquer,divide_and_conquer_optimization,dp,prefix_sum,"
14179,21,7.4063,"divide_and_conquer,divide_and_conquer_optimization,dp,prefix_sum,"
14180,21,3.1368,"cht,dp,"
14181,23,2.6667,"cht,data_structures,segtree,"
14204,11,2.1364,"ad_hoc,"
14205,21,1.7143,"combinatorics,dp,math,modular_multiplicative_inverse,number_theory,"
14207,19,1.5556,
14215,3,1.4313,"geometry,implementation,math,"
14216,22,3.3211,"hungarian,"
14217,11,2.0785,"bfs,graphs,graph_traversal,"
14218,10,2.2195,"bfs,dfs,dp,graphs,graph_traversal,"
14219,4,1.2649,"arithmetic,math,"
14220,13,2.0976,"dp,graphs,"
14221,12,5.7172,"dijkstra,graphs,"
14222,11,2.2424,"greedy,"
14223,8,1.8667,"arithmetic,bruteforcing,implementation,math,"
14224,15,4.5714,"binary_search,bruteforcing,parametric_search,"
14225,10,2.2951,"bruteforcing,"
14226,12,2.9452,"bfs,graphs,graph_traversal,"
14227,16,5.2453,"ad_hoc,math,"
14231,9,2.0328,"dp,"
14232,10,3.6335,"math,number_theory,primality_test,sieve,"
14233,10,1.9878,"binary_search,greedy,parametric_search,sorting,"
14235,8,1.7832,"data_structures,priority_queue,"
14238,14,2.997,"dfs,dp,graphs,graph_traversal,"
14240,21,3.1471,"cht,prefix_sum,"
14241,8,1.2995,"math,"
14243,15,4.1304,"case_work,constructive,greedy,"
14244,7,1.3859,"constructive,trees,"
